ITL_level,ITL1code,ITL1name,SIC07,Asset,Year,GFCF_CP,GFCF_deflator
"ITL1","TLL","Wales","M","Intangibles",2009,135.16,124.8115
"ITL1","TLL","Wales","M","Intangibles",2010,175.93,124.7659
"ITL1","TLL","Wales","M","Intangibles",2011,190.34,127.3282
"ITL1","TLL","Wales","M","Intangibles",2012,172.63,128.1859
"ITL1","TLL","Wales","M","Intangibles",2013,226.35,131.1731
"ITL1","TLL","Wales","M","Intangibles",2014,255.08,132.4082
"ITL1","TLL","Wales","M","Intangibles",2015,273,132.8777
"ITL1","TLL","Wales","M","Intangibles",2016,255.9,135.1272
"ITL1","TLL","Wales","M","Intangibles",2017,282.95,137.947
"ITL1","TLL","Wales","M","Intangibles",2018,293.24,141.6707
"ITL1","TLL","Wales","M","Intangibles",2019,334.72,145.8686
"ITL1","TLL","Wales","M","Intangibles",2020,353.82,150.5221
"ITL1","TLL","Wales","M","OtherTan",1997,16.48,100
"ITL1","TLL","Wales","M","OtherTan",1998,18.36,95.53348
"ITL1","TLL","Wales","M","OtherTan",1999,23.39,97.89193
"ITL1","TLL","Wales","M","OtherTan",2000,22.61,100.9558
"ITL1","TLL","Wales","M","OtherTan",2001,29.24,100.2332
"ITL1","TLL","Wales","M","OtherTan",2002,27.63,97.89119
"ITL1","TLL","Wales","M","OtherTan",2003,28.81,98.49496
"ITL1","TLL","Wales","M","OtherTan",2004,25.57,96.69693
"ITL1","TLL","Wales","M","OtherTan",2005,34.21,97.01215
"ITL1","TLL","Wales","M","OtherTan",2006,26.64,98.7289
"ITL1","TLL","Wales","M","OtherTan",2007,33.92,98.74811
"ITL1","TLL","Wales","M","OtherTan",2008,26.12,101.1041
"ITL1","TLL","Wales","M","OtherTan",2009,22.72,114.0296
"ITL1","TLL","Wales","M","OtherTan",2010,26.85,100.5048
"ITL1","TLL","Wales","M","OtherTan",2011,44.09,105.342
"ITL1","TLL","Wales","M","OtherTan",2012,39.69,107.2171
"ITL1","TLL","Wales","M","OtherTan",2013,45.82,109.5915
"ITL1","TLL","Wales","M","OtherTan",2014,51.82,105.1563
"ITL1","TLL","Wales","M","OtherTan",2015,48.9,111.137
"ITL1","TLL","Wales","M","OtherTan",2016,47.3,117.2342
"ITL1","TLL","Wales","M","OtherTan",2017,54.01,131.6701
"ITL1","TLL","Wales","M","OtherTan",2018,51.88,127.054
"ITL1","TLL","Wales","M","OtherTan",2019,46.81,130.299
"ITL1","TLL","Wales","M","OtherTan",2020,42.93,131.2715
"ITL1","TLL","Wales","M","Total",1997,139.3,100
"ITL1","TLL","Wales","M","Total",1998,155.84,97.29125
"ITL1","TLL","Wales","M","Total",1999,180.48,98.12326
"ITL1","TLL","Wales","M","Total",2000,164.68,99.30373
"ITL1","TLL","Wales","M","Total",2001,199.57,100.2496
"ITL1","TLL","Wales","M","Total",2002,177.62,99.07571
"ITL1","TLL","Wales","M","Total",2003,187.1,96.85533
"ITL1","TLL","Wales","M","Total",2004,191.34,96.22881
"ITL1","TLL","Wales","M","Total",2005,212.72,96.13511
"ITL1","TLL","Wales","M","Total",2006,204.87,97.35892
"ITL1","TLL","Wales","M","Total",2007,254.05,98.09582
"ITL1","TLL","Wales","M","Total",2008,265.75,101.1737
"ITL1","TLL","Wales","M","Total",2009,228.54,104.4382
"ITL1","TLL","Wales","M","Total",2010,272.37,102.3625
"ITL1","TLL","Wales","M","Total",2011,359.08,104.1024
"ITL1","TLL","Wales","M","Total",2012,306.43,105.3622
"ITL1","TLL","Wales","M","Total",2013,353.09,107.0332
"ITL1","TLL","Wales","M","Total",2014,399.08,108.4139
"ITL1","TLL","Wales","M","Total",2015,493.66,111.5554
"ITL1","TLL","Wales","M","Total",2016,463.46,114.1736
"ITL1","TLL","Wales","M","Total",2017,477.49,118.5185
"ITL1","TLL","Wales","M","Total",2018,493.15,120.4695
"ITL1","TLL","Wales","M","Total",2019,518.9,123.9735
"ITL1","TLL","Wales","M","Total",2020,518.85,127.047
"ITL1","TLL","Wales","M","Transport",1997,10.26,100
"ITL1","TLL","Wales","M","Transport",1998,12.01,95.82014
"ITL1","TLL","Wales","M","Transport",1999,10.8,96.39627
"ITL1","TLL","Wales","M","Transport",2000,10.78,93.5744
"ITL1","TLL","Wales","M","Transport",2001,19.67,91.87714
"ITL1","TLL","Wales","M","Transport",2002,8.86,91.9304
"ITL1","TLL","Wales","M","Transport",2003,8.34,92.81799
"ITL1","TLL","Wales","M","Transport",2004,11.77,90.8177
"ITL1","TLL","Wales","M","Transport",2005,14.65,90.35507
"ITL1","TLL","Wales","M","Transport",2006,16.18,89.862
"ITL1","TLL","Wales","M","Transport",2007,15.64,90.33839
"ITL1","TLL","Wales","M","Transport",2008,12.64,93.23796
"ITL1","TLL","Wales","M","Transport",2009,11.57,96.16187
"ITL1","TLL","Wales","M","Transport",2010,11.88,94.21346
"ITL1","TLL","Wales","M","Transport",2011,39.44,96.86919
"ITL1","TLL","Wales","M","Transport",2012,10.83,96.604
"ITL1","TLL","Wales","M","Transport",2013,12.35,97.26557
"ITL1","TLL","Wales","M","Transport",2014,9.29,95.57899
"ITL1","TLL","Wales","M","Transport",2015,14.25,95.85494
"ITL1","TLL","Wales","M","Transport",2016,35.99,96.87392
"ITL1","TLL","Wales","M","Transport",2017,25.46,95.4289
"ITL1","TLL","Wales","M","Transport",2018,11.07,97.37827
"ITL1","TLL","Wales","M","Transport",2019,10.95,97.47256
"ITL1","TLL","Wales","M","Transport",2020,13.14,99.33054
"ITL1","TLL","Wales","N","Buildings",1997,32.48,100
"ITL1","TLL","Wales","N","Buildings",1998,44.86,103.7396
"ITL1","TLL","Wales","N","Buildings",1999,38.28,106.6796
"ITL1","TLL","Wales","N","Buildings",2000,27.99,114.4258
"ITL1","TLL","Wales","N","Buildings",2001,32.41,120.2714
"ITL1","TLL","Wales","N","Buildings",2002,28.54,127.6602
"ITL1","TLL","Wales","N","Buildings",2003,26.52,133.7253
"ITL1","TLL","Wales","N","Buildings",2004,21.38,138.1962
"ITL1","TLL","Wales","N","Buildings",2005,21.48,148.4298
"ITL1","TLL","Wales","N","Buildings",2006,24.1,158.6738
"ITL1","TLL","Wales","N","Buildings",2007,30.1,164.758
"ITL1","TLL","Wales","N","Buildings",2008,38.27,171.7675
"ITL1","TLL","Wales","N","Buildings",2009,23.1,170.8465
"ITL1","TLL","Wales","N","Buildings",2010,17.7,158.0872
"ITL1","TLL","Wales","N","Buildings",2011,13.79,155.9875
"ITL1","TLL","Wales","N","Buildings",2012,14.89,161.3217
"ITL1","TLL","Wales","N","Buildings",2013,18.72,166.8672
"ITL1","TLL","Wales","N","Buildings",2014,14.3,174.1574
"ITL1","TLL","Wales","N","Buildings",2015,27.01,174.0631
"ITL1","TLL","Wales","N","Buildings",2016,25.4,178.1804
"ITL1","TLL","Wales","N","Buildings",2017,44.45,184.4068
"ITL1","TLL","Wales","N","Buildings",2018,45.79,189.6446
"ITL1","TLL","Wales","N","Buildings",2019,24.12,196.2908
"ITL1","TLL","Wales","N","Buildings",2020,32.29,200.7756
"ITL1","TLL","Wales","N","ICT",1997,26.04,100
"ITL1","TLL","Wales","N","ICT",1998,28.38,82.62411
"ITL1","TLL","Wales","N","ICT",1999,32.01,75.0033
"ITL1","TLL","Wales","N","ICT",2000,27.59,76.15114
"ITL1","TLL","Wales","N","ICT",2001,25.13,74.5137
"ITL1","TLL","Wales","N","ICT",2002,11.81,63.54018
"ITL1","TLL","Wales","N","ICT",2003,16.13,53.21994
"ITL1","TLL","Wales","N","ICT",2004,15.79,50.81575
"ITL1","TLL","Wales","N","ICT",2005,14.45,42.55394
"ITL1","TLL","Wales","N","ICT",2006,14.67,38.11638
"ITL1","TLL","Wales","N","ICT",2007,20.43,33.36337
"ITL1","TLL","Wales","N","ICT",2008,14.55,31.47223
"ITL1","TLL","Wales","N","ICT",2009,9.4,35.13719
"ITL1","TLL","Wales","N","ICT",2010,11.17,35.80714
"ITL1","TLL","Wales","N","ICT",2011,14.26,35.35605
"ITL1","TLL","Wales","N","ICT",2012,13.69,36.08903
"ITL1","TLL","Wales","N","ICT",2013,17.52,34.42316
"ITL1","TLL","Wales","N","ICT",2014,16.59,37.39692
"ITL1","TLL","Wales","N","ICT",2015,20.08,44.73527
"ITL1","TLL","Wales","N","ICT",2016,17.36,46.41877
"ITL1","TLL","Wales","N","ICT",2017,27.99,50.38487
"ITL1","TLL","Wales","N","ICT",2018,25.89,49.30412
"ITL1","TLL","Wales","N","ICT",2019,21.44,50.57208
"ITL1","TLL","Wales","N","ICT",2020,25.03,50.85221
"ITL1","TLL","Wales","N","Intangibles",1997,22.16,100
"ITL1","TLL","Wales","N","Intangibles",1998,29.35,99.70529
"ITL1","TLL","Wales","N","Intangibles",1999,20.22,101.3648
"ITL1","TLL","Wales","N","Intangibles",2000,21.17,99.65041
"ITL1","TLL","Wales","N","Intangibles",2001,18.88,100.5598
"ITL1","TLL","Wales","N","Intangibles",2002,23.64,101.2114
"ITL1","TLL","Wales","N","Intangibles",2003,24.61,99.93748
"ITL1","TLL","Wales","N","Intangibles",2004,26.37,98.267
"ITL1","TLL","Wales","N","Intangibles",2005,30.95,98.31574
"ITL1","TLL","Wales","N","Intangibles",2006,22.78,99.33293
"ITL1","TLL","Wales","N","Intangibles",2007,29.3,101.4434
"ITL1","TLL","Wales","N","Intangibles",2008,29.42,103.8709
"ITL1","TLL","Wales","N","Intangibles",2009,22.86,104.6127
"ITL1","TLL","Wales","N","Intangibles",2010,33.35,104.4723
"ITL1","TLL","Wales","N","Intangibles",2011,36.17,104.5465
"ITL1","TLL","Wales","N","Intangibles",2012,38.16,104.7337
"ITL1","TLL","Wales","N","Intangibles",2013,49.91,105.2106
"ITL1","TLL","Wales","N","Intangibles",2014,53.04,105.3546
"ITL1","TLL","Wales","N","Intangibles",2015,64.31,105.3827
"ITL1","TLL","Wales","N","Intangibles",2016,49.09,106.6508
"ITL1","TLL","Wales","N","Intangibles",2017,54.27,108.2169
"ITL1","TLL","Wales","N","Intangibles",2018,64.2,110.384
"ITL1","TLL","Wales","N","Intangibles",2019,69.6,113.4563
"ITL1","TLL","Wales","N","Intangibles",2020,66.88,117.9066
"ITL1","TLL","Wales","N","OtherTan",1997,28.75,100
"ITL1","TLL","Wales","N","OtherTan",1998,28.6,99.01476
"ITL1","TLL","Wales","N","OtherTan",1999,30.37,100.3392
"ITL1","TLL","Wales","N","OtherTan",2000,28.88,101.6479
"ITL1","TLL","Wales","N","OtherTan",2001,33.33,101.6959
"ITL1","TLL","Wales","N","OtherTan",2002,33.09,100.2121
"ITL1","TLL","Wales","N","OtherTan",2003,36.44,101.3866
"ITL1","TLL","Wales","N","OtherTan",2004,30.87,100.4838
"ITL1","TLL","Wales","N","OtherTan",2005,41.83,99.9975
"ITL1","TLL","Wales","N","OtherTan",2006,45.41,99.62151
"ITL1","TLL","Wales","N","OtherTan",2007,55.19,99.56568
"ITL1","TLL","Wales","N","OtherTan",2008,43.7,104.7757
"ITL1","TLL","Wales","N","OtherTan",2009,24.03,113.217
"ITL1","TLL","Wales","N","OtherTan",2010,36.34,113.8598
"ITL1","TLL","Wales","N","OtherTan",2011,44.86,117.5113
"ITL1","TLL","Wales","N","OtherTan",2012,39.77,119.011
"ITL1","TLL","Wales","N","OtherTan",2013,37.94,120.461
"ITL1","TLL","Wales","N","OtherTan",2014,45.36,117.3535
"ITL1","TLL","Wales","N","OtherTan",2015,56.55,119.345
"ITL1","TLL","Wales","N","OtherTan",2016,63.73,125.775
"ITL1","TLL","Wales","N","OtherTan",2017,73.6,139.4594
"ITL1","TLL","Wales","N","OtherTan",2018,80.16,137.9028
"ITL1","TLL","Wales","N","OtherTan",2019,63.92,143.1379
"ITL1","TLL","Wales","N","OtherTan",2020,61.24,146.2323
"ITL1","TLL","Wales","N","Total",1997,196.53,100
"ITL1","TLL","Wales","N","Total",1998,245.16,96.66319
"ITL1","TLL","Wales","N","Total",1999,251.76,96.71024
"ITL1","TLL","Wales","N","Total",2000,240.96,96.09955
"ITL1","TLL","Wales","N","Total",2001,234.97,95.63438
"ITL1","TLL","Wales","N","Total",2002,243.72,95.74179
"ITL1","TLL","Wales","N","Total",2003,243.09,96.28457
"ITL1","TLL","Wales","N","Total",2004,240.65,94.76761
"ITL1","TLL","Wales","N","Total",2005,289.05,94.13731
"ITL1","TLL","Wales","N","Total",2006,321.9,93.74213
"ITL1","TLL","Wales","N","Total",2007,324.33,93.86335
"ITL1","TLL","Wales","N","Total",2008,211.99,97.02448
"ITL1","TLL","Wales","N","Total",2009,142.96,99.97645
"ITL1","TLL","Wales","N","Total",2010,170.57,99.09579
"ITL1","TLL","Wales","N","Total",2011,181.29,101.1038
"ITL1","TLL","Wales","N","Total",2012,203.32,103.5162
"ITL1","TLL","Wales","N","Total",2013,215.99,101.2854
"ITL1","TLL","Wales","N","Total",2014,277.95,100.349
"ITL1","TLL","Wales","N","Total",2015,347.54,101.9093
"ITL1","TLL","Wales","N","Total",2016,425.91,101.742
"ITL1","TLL","Wales","N","Total",2017,448.82,104.7651
"ITL1","TLL","Wales","N","Total",2018,510.6,108.3472
"ITL1","TLL","Wales","N","Total",2019,393.86,110.0595
"ITL1","TLL","Wales","N","Total",2020,385.89,113.433
"ITL1","TLL","Wales","N","Transport",1997,91.69,100
"ITL1","TLL","Wales","N","Transport",1998,120,96.03352
"ITL1","TLL","Wales","N","Transport",1999,137.09,96.90942
"ITL1","TLL","Wales","N","Transport",2000,141.72,94.15012
"ITL1","TLL","Wales","N","Transport",2001,131.15,92.37735
"ITL1","TLL","Wales","N","Transport",2002,152,92.73913
"ITL1","TLL","Wales","N","Transport",2003,147.38,94.41669
"ITL1","TLL","Wales","N","Transport",2004,160.01,92.47289
"ITL1","TLL","Wales","N","Transport",2005,193.56,91.96428
"ITL1","TLL","Wales","N","Transport",2006,223.35,91.31165
"ITL1","TLL","Wales","N","Transport",2007,195.7,91.8853
"ITL1","TLL","Wales","N","Transport",2008,89.89,95.437
"ITL1","TLL","Wales","N","Transport",2009,65.82,97.39156
"ITL1","TLL","Wales","N","Transport",2010,74.93,96.63657
"ITL1","TLL","Wales","N","Transport",2011,76.9,99.98813
"ITL1","TLL","Wales","N","Transport",2012,104.06,103.5005
"ITL1","TLL","Wales","N","Transport",2013,97.95,97.8903
"ITL1","TLL","Wales","N","Transport",2014,155.22,95.62583
"ITL1","TLL","Wales","N","Transport",2015,186.3,95.93665
"ITL1","TLL","Wales","N","Transport",2016,276.12,93.8565
"ITL1","TLL","Wales","N","Transport",2017,252.61,94.11971
"ITL1","TLL","Wales","N","Transport",2018,302.09,99.28528
"ITL1","TLL","Wales","N","Transport",2019,221.04,99.53814
"ITL1","TLL","Wales","N","Transport",2020,205.21,103.0064
"ITL1","TLL","Wales","O","Buildings",1997,-23.35,100
"ITL1","TLL","Wales","O","Buildings",1998,-50.8,100.4834
"ITL1","TLL","Wales","O","Buildings",1999,-34.11,98.39214
"ITL1","TLL","Wales","O","Buildings",2000,-23.86,109.6507
"ITL1","TLL","Wales","O","Buildings",2001,-29.58,114.7821
"ITL1","TLL","Wales","O","Buildings",2002,-31.41,118.4737
"ITL1","TLL","Wales","O","Buildings",2003,-23.71,115.0981
"ITL1","TLL","Wales","O","Buildings",2004,-24.85,117.1503
"ITL1","TLL","Wales","O","Buildings",2005,-25.12,120.3894
"ITL1","TLL","Wales","O","Buildings",2006,-16.63,130.5092
"ITL1","TLL","Wales","O","Buildings",2007,-72.2,138.0138
"ITL1","TLL","Wales","O","Buildings",2008,-22.09,141.2417
"ITL1","TLL","Wales","O","Buildings",2009,-22.19,137.4347
"ITL1","TLL","Wales","O","Buildings",2010,-14.04,135.4906
"ITL1","TLL","Wales","O","Buildings",2011,-6,141.4512
"ITL1","TLL","Wales","O","Buildings",2012,-12.12,147.9236
"ITL1","TLL","Wales","O","Buildings",2013,-9.63,153.7207
"ITL1","TLL","Wales","O","Buildings",2014,-9.07,160.0849
"ITL1","TLL","Wales","O","Buildings",2015,-11.12,161.1111
"ITL1","TLL","Wales","O","Buildings",2016,-10.3,163.2034
"ITL1","TLL","Wales","O","Buildings",2017,-9.3,164.2701
"ITL1","TLL","Wales","O","Buildings",2018,-9.62,168.6801
"ITL1","TLL","Wales","O","Buildings",2019,-7.15,176.9953
"ITL1","TLL","Wales","O","Buildings",2020,-7.45,180.8153
"ITL1","TLL","Wales","O","ICT",1997,17.56,100
"ITL1","TLL","Wales","O","ICT",1998,17.15,81.82891
"ITL1","TLL","Wales","O","ICT",1999,22.6,71.66049
"ITL1","TLL","Wales","O","ICT",2000,11.79,72.65265
"ITL1","TLL","Wales","O","ICT",2001,23.44,72.77499
"ITL1","TLL","Wales","O","ICT",2002,26.43,60.38398
"ITL1","TLL","Wales","O","ICT",2003,35.96,51.56031
"ITL1","TLL","Wales","O","ICT",2004,46.24,47.78883
"ITL1","TLL","Wales","O","ICT",2005,15.2,39.61702
"ITL1","TLL","Wales","O","ICT",2006,20.71,32.96386
"ITL1","TLL","Wales","O","ICT",2007,32.82,28.29147
"ITL1","TLL","Wales","O","ICT",2008,31.36,26.62385
"ITL1","TLL","Wales","O","ICT",2009,45.24,29.61155
"ITL1","TLL","Wales","O","ICT",2010,53.5,30.24054
"ITL1","TLL","Wales","O","ICT",2011,47.68,30.05005
"ITL1","TLL","Wales","O","ICT",2012,40.7,30.05746
"ITL1","TLL","Wales","O","ICT",2013,38.05,28.88278
"ITL1","TLL","Wales","O","ICT",2014,42.71,30.80017
"ITL1","TLL","Wales","O","ICT",2015,44.04,37.26443
"ITL1","TLL","Wales","O","ICT",2016,36.22,38.71845
"ITL1","TLL","Wales","O","ICT",2017,46.45,42.11941
"ITL1","TLL","Wales","O","ICT",2018,51,41.25981
"ITL1","TLL","Wales","O","ICT",2019,59.79,42.19421
"ITL1","TLL","Wales","O","ICT",2020,51.71,42.3742
"ITL1","TLL","Wales","O","Intangibles",1997,9.95,100
"ITL1","TLL","Wales","O","Intangibles",1998,13.62,101.743
"ITL1","TLL","Wales","O","Intangibles",1999,12.53,106.8012
"ITL1","TLL","Wales","O","Intangibles",2000,11.44,106.4456
"ITL1","TLL","Wales","O","Intangibles",2001,12.38,111.4137
"ITL1","TLL","Wales","O","Intangibles",2002,13.47,117.0394
"ITL1","TLL","Wales","O","Intangibles",2003,13.89,117.9846
"ITL1","TLL","Wales","O","Intangibles",2004,15.72,119.5131
"ITL1","TLL","Wales","O","Intangibles",2005,13.78,123.721
"ITL1","TLL","Wales","O","Intangibles",2006,17.72,128.6451
"ITL1","TLL","Wales","O","Intangibles",2007,23.06,135.8268
"ITL1","TLL","Wales","O","Intangibles",2008,20.71,144.1603
"ITL1","TLL","Wales","O","Intangibles",2009,20.87,147.1128
"ITL1","TLL","Wales","O","Intangibles",2010,23.65,145.4785
"ITL1","TLL","Wales","O","Intangibles",2011,29.33,149.7588
"ITL1","TLL","Wales","O","Intangibles",2012,31.47,151.5767
"ITL1","TLL","Wales","O","Intangibles",2013,31.27,157.0365
"ITL1","TLL","Wales","O","Intangibles",2014,26.44,160.2375
"ITL1","TLL","Wales","O","Intangibles",2015,26.44,162.1859
"ITL1","TLL","Wales","O","Intangibles",2016,27.94,167.5384
"ITL1","TLL","Wales","O","Intangibles",2017,32.99,167.8898
"ITL1","TLL","Wales","O","Intangibles",2018,38.68,168.5443
"ITL1","TLL","Wales","O","Intangibles",2019,39.39,171.2699
"ITL1","TLL","Wales","O","Intangibles",2020,46.8,174.1794
"ITL1","TLL","Wales","O","OtherTan",1997,108.23,100
"ITL1","TLL","Wales","O","OtherTan",1998,103.83,101.9364
"ITL1","TLL","Wales","O","OtherTan",1999,107.28,106.0937
"ITL1","TLL","Wales","O","OtherTan",2000,100.42,106.7333
"ITL1","TLL","Wales","O","OtherTan",2001,111.68,107.5729
"ITL1","TLL","Wales","O","OtherTan",2002,122.96,104.7795
"ITL1","TLL","Wales","O","OtherTan",2003,139.79,107.875
"ITL1","TLL","Wales","O","OtherTan",2004,159.54,108.5594
"ITL1","TLL","Wales","O","OtherTan",2005,-220.86,108.266
"ITL1","TLL","Wales","O","OtherTan",2006,146.89,109.5971
"ITL1","TLL","Wales","O","OtherTan",2007,131.54,111.4194
"ITL1","TLL","Wales","O","OtherTan",2008,175.08,113.9876
"ITL1","TLL","Wales","O","OtherTan",2009,200.1,117.9334
"ITL1","TLL","Wales","O","OtherTan",2010,217.8,119.1463
"ITL1","TLL","Wales","O","OtherTan",2011,200.38,120.8323
"ITL1","TLL","Wales","O","OtherTan",2012,166.18,122.5646
"ITL1","TLL","Wales","O","OtherTan",2013,167.13,124.686
"ITL1","TLL","Wales","O","OtherTan",2014,184.15,125.9465
"ITL1","TLL","Wales","O","OtherTan",2015,183.04,127.6326
"ITL1","TLL","Wales","O","OtherTan",2016,170.07,130.0972
"ITL1","TLL","Wales","O","OtherTan",2017,199.94,134.4697
"ITL1","TLL","Wales","O","OtherTan",2018,215.46,134.8297
"ITL1","TLL","Wales","O","OtherTan",2019,259.01,138.3968
"ITL1","TLL","Wales","O","OtherTan",2020,221.25,141.941
"ITL1","TLL","Wales","O","Total",1997,191.86,100
"ITL1","TLL","Wales","O","Total",1998,170.87,96.74612
"ITL1","TLL","Wales","O","Total",1999,189.91,98.06644
"ITL1","TLL","Wales","O","Total",2000,164.29,96.02042
"ITL1","TLL","Wales","O","Total",2001,197.36,94.90583
"ITL1","TLL","Wales","O","Total",2002,226.88,91.98721
"ITL1","TLL","Wales","O","Total",2003,259.31,92.32939
"ITL1","TLL","Wales","O","Total",2004,296.39,91.03156
"ITL1","TLL","Wales","O","Total",2005,-143.98,89.84419
"ITL1","TLL","Wales","O","Total",2006,249.13,88.60666
"ITL1","TLL","Wales","O","Total",2007,196.12,86.386
"ITL1","TLL","Wales","O","Total",2008,295.64,88.23331
"ITL1","TLL","Wales","O","Total",2009,336.48,92.11394
"ITL1","TLL","Wales","O","Total",2010,404.7,92.44653
"ITL1","TLL","Wales","O","Total",2011,326.32,93.87286
"ITL1","TLL","Wales","O","Total",2012,287.85,94.50233
"ITL1","TLL","Wales","O","Total",2013,293.56,95.09998
"ITL1","TLL","Wales","O","Total",2014,321.45,96.03826
"ITL1","TLL","Wales","O","Total",2015,323.62,99.57616
"ITL1","TLL","Wales","O","Total",2016,312.3,100.7788
"ITL1","TLL","Wales","O","Total",2017,371.02,103.7405
"ITL1","TLL","Wales","O","Total",2018,318.01,104.0044
"ITL1","TLL","Wales","O","Total",2019,355.39,106.4895
"ITL1","TLL","Wales","O","Total",2020,300.44,108.6717
"ITL1","TLL","Wales","O","Transport",1997,83.86,100
"ITL1","TLL","Wales","O","Transport",1998,92,94.99307
"ITL1","TLL","Wales","O","Transport",1999,85.52,94.7103
"ITL1","TLL","Wales","O","Transport",2000,67.49,92.61874
"ITL1","TLL","Wales","O","Transport",2001,83.14,89.89458
"ITL1","TLL","Wales","O","Transport",2002,98.82,90.75119
"ITL1","TLL","Wales","O","Transport",2003,98.47,91.96832
"ITL1","TLL","Wales","O","Transport",2004,108.55,90.5445
"ITL1","TLL","Wales","O","Transport",2005,79.05,90.44417
"ITL1","TLL","Wales","O","Transport",2006,83.56,89.24282
"ITL1","TLL","Wales","O","Transport",2007,83.7,89.60951
"ITL1","TLL","Wales","O","Transport",2008,94.62,92.8933
"ITL1","TLL","Wales","O","Transport",2009,93.16,94.68881
"ITL1","TLL","Wales","O","Transport",2010,126.33,93.3083
"ITL1","TLL","Wales","O","Transport",2011,57.21,96.46519
"ITL1","TLL","Wales","O","Transport",2012,65.95,96.08405
"ITL1","TLL","Wales","O","Transport",2013,71.14,95.71893
"ITL1","TLL","Wales","O","Transport",2014,80.29,93.74164
"ITL1","TLL","Wales","O","Transport",2015,84.01,93.83162
"ITL1","TLL","Wales","O","Transport",2016,89.99,92.06503
"ITL1","TLL","Wales","O","Transport",2017,102.04,92.18026
"ITL1","TLL","Wales","O","Transport",2018,22.02,97.95269
"ITL1","TLL","Wales","O","Transport",2019,3.59,97.48063
"ITL1","TLL","Wales","O","Transport",2020,-16.1,100.2091
"ITL1","TLL","Wales","P","Buildings",1997,92.81,100
"ITL1","TLL","Wales","P","Buildings",1998,125.08,106.3757
"ITL1","TLL","Wales","P","Buildings",1999,131.6,112.5912
"ITL1","TLL","Wales","P","Buildings",2000,117.06,117.654
"ITL1","TLL","Wales","P","Buildings",2001,165.11,124.4996
"ITL1","TLL","Wales","P","Buildings",2002,183.5,133.7268
"ITL1","TLL","Wales","P","Buildings",2003,214.78,142.5568
"ITL1","TLL","Wales","P","Buildings",2004,211.46,148.0776
"ITL1","TLL","Wales","P","Buildings",2005,259.62,157.9648
"ITL1","TLL","Wales","P","Buildings",2006,257.02,168.6995
"ITL1","TLL","Wales","P","Buildings",2007,312.99,175.015
"ITL1","TLL","Wales","P","Buildings",2008,566.7,182.4871
"ITL1","TLL","Wales","P","Buildings",2009,566.18,180.4512
"ITL1","TLL","Wales","P","Buildings",2010,469.55,168.0076
