industry,itl2,employment
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",I4InnerLondonEast,181.25
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",M7EasternScotland,203.125
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",D3GreaterManchester,203.125
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",F3Lincolnshire,231.25
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",J4Kent,234.375
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",G2ShropshireandStaffordshir,253.125
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",H3Essex,262.5
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",D4Lancashire,278.125
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",G3WestMidlands,284.375
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",K2DorsetandSomerset,303.125
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",E4WestYorkshire,309.375
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",H2BedfordshireandHertfordsh,331.25
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",F2LeicestershireRutlandand,346.875
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",J3HampshireandIsleofWight,356.25
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",L1WestWales,362.5
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",F1DerbyshireandNottinghamsh,375
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",J2SurreyEastandWestSusse,462.5
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",K1GloucestershireWiltshire,475
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",J1BerkshireBuckinghamshire,493.75
"454 : Sale, maintenance and repair of motorcycles and related parts and accessories",H1EastAnglia,631.25
461 : Wholesale on a fee or contract basis,M6HighlandsandIslands,221.875
461 : Wholesale on a fee or contract basis,K3CornwallandIslesofScill,243.75
461 : Wholesale on a fee or contract basis,C1TeesValleyandDurham,275
461 : Wholesale on a fee or contract basis,D1Cumbria,343.75
461 : Wholesale on a fee or contract basis,E1EastYorkshireandNorthern,421.875
461 : Wholesale on a fee or contract basis,M5NorthEasternScotland,431.25
461 : Wholesale on a fee or contract basis,C2NorthumberlandandTyneand,453.125
461 : Wholesale on a fee or contract basis,D7Merseyside,509.375
461 : Wholesale on a fee or contract basis,M8WestCentralScotland,565.625
461 : Wholesale on a fee or contract basis,M9SouthernScotland,568.75
461 : Wholesale on a fee or contract basis,E3SouthYorkshire,590.625
461 : Wholesale on a fee or contract basis,F3Lincolnshire,606.25
461 : Wholesale on a fee or contract basis,K4Devon,662.5
461 : Wholesale on a fee or contract basis,L2EastWales,693.75
461 : Wholesale on a fee or contract basis,D6Cheshire,793.75
461 : Wholesale on a fee or contract basis,M7EasternScotland,825
461 : Wholesale on a fee or contract basis,K2DorsetandSomerset,875
461 : Wholesale on a fee or contract basis,D4Lancashire,918.75
461 : Wholesale on a fee or contract basis,G1HerefordshireWorcestershi,1000
461 : Wholesale on a fee or contract basis,E2NorthYorkshire,1012.5
461 : Wholesale on a fee or contract basis,I5OuterLondonEastandNor,1018.75
461 : Wholesale on a fee or contract basis,L1WestWales,1040.625
461 : Wholesale on a fee or contract basis,J4Kent,1050
461 : Wholesale on a fee or contract basis,G2ShropshireandStaffordshir,1112.5
461 : Wholesale on a fee or contract basis,J3HampshireandIsleofWight,1118.75
461 : Wholesale on a fee or contract basis,H3Essex,1300
461 : Wholesale on a fee or contract basis,I6OuterLondonSouth,1306.25
461 : Wholesale on a fee or contract basis,G3WestMidlands,1618.75
461 : Wholesale on a fee or contract basis,K1GloucestershireWiltshire,1625
461 : Wholesale on a fee or contract basis,H1EastAnglia,1637.5
461 : Wholesale on a fee or contract basis,E4WestYorkshire,1656.25
461 : Wholesale on a fee or contract basis,F2LeicestershireRutlandand,1656.25
461 : Wholesale on a fee or contract basis,H2BedfordshireandHertfordsh,1750
461 : Wholesale on a fee or contract basis,I4InnerLondonEast,1750
461 : Wholesale on a fee or contract basis,D3GreaterManchester,1775
461 : Wholesale on a fee or contract basis,F1DerbyshireandNottinghamsh,1787.5
461 : Wholesale on a fee or contract basis,I7OuterLondonWestandNor,2468.75
461 : Wholesale on a fee or contract basis,J2SurreyEastandWestSusse,2750
461 : Wholesale on a fee or contract basis,J1BerkshireBuckinghamshire,3031.25
461 : Wholesale on a fee or contract basis,I3InnerLondonWest,3875
462 : Wholesale of agricultural raw materials and live animals,I6OuterLondonSouth,46.25
462 : Wholesale of agricultural raw materials and live animals,M5NorthEasternScotland,84.375
462 : Wholesale of agricultural raw materials and live animals,D7Merseyside,109.375
462 : Wholesale of agricultural raw materials and live animals,E3SouthYorkshire,126.25
462 : Wholesale of agricultural raw materials and live animals,C1TeesValleyandDurham,131.25
462 : Wholesale of agricultural raw materials and live animals,D3GreaterManchester,162.5
462 : Wholesale of agricultural raw materials and live animals,M6HighlandsandIslands,181.25
462 : Wholesale of agricultural raw materials and live animals,D6Cheshire,187.5
462 : Wholesale of agricultural raw materials and live animals,I5OuterLondonEastandNor,190
462 : Wholesale of agricultural raw materials and live animals,I4InnerLondonEast,199.375
462 : Wholesale of agricultural raw materials and live animals,G3WestMidlands,218.75
462 : Wholesale of agricultural raw materials and live animals,I3InnerLondonWest,227.5
462 : Wholesale of agricultural raw materials and live animals,M8WestCentralScotland,237.5
462 : Wholesale of agricultural raw materials and live animals,I7OuterLondonWestandNor,237.5
462 : Wholesale of agricultural raw materials and live animals,C2NorthumberlandandTyneand,284.375
462 : Wholesale of agricultural raw materials and live animals,K3CornwallandIslesofScill,315.625
462 : Wholesale of agricultural raw materials and live animals,H3Essex,318.75
462 : Wholesale of agricultural raw materials and live animals,L2EastWales,330.625
462 : Wholesale of agricultural raw materials and live animals,D1Cumbria,381.25
462 : Wholesale of agricultural raw materials and live animals,M7EasternScotland,384.375
462 : Wholesale of agricultural raw materials and live animals,M9SouthernScotland,396.875
462 : Wholesale of agricultural raw materials and live animals,D4Lancashire,415.625
462 : Wholesale of agricultural raw materials and live animals,G1HerefordshireWorcestershi,421.875
462 : Wholesale of agricultural raw materials and live animals,K2DorsetandSomerset,440.625
462 : Wholesale of agricultural raw materials and live animals,J4Kent,471.875
462 : Wholesale of agricultural raw materials and live animals,J3HampshireandIsleofWight,481.25
462 : Wholesale of agricultural raw materials and live animals,J1BerkshireBuckinghamshire,550
462 : Wholesale of agricultural raw materials and live animals,H2BedfordshireandHertfordsh,587.5
462 : Wholesale of agricultural raw materials and live animals,F2LeicestershireRutlandand,621.875
462 : Wholesale of agricultural raw materials and live animals,E2NorthYorkshire,625
462 : Wholesale of agricultural raw materials and live animals,L1WestWales,640.625
462 : Wholesale of agricultural raw materials and live animals,K1GloucestershireWiltshire,681.25
462 : Wholesale of agricultural raw materials and live animals,K4Devon,690.625
462 : Wholesale of agricultural raw materials and live animals,G2ShropshireandStaffordshir,693.75
462 : Wholesale of agricultural raw materials and live animals,E4WestYorkshire,725
462 : Wholesale of agricultural raw materials and live animals,E1EastYorkshireandNorthern,800
462 : Wholesale of agricultural raw materials and live animals,J2SurreyEastandWestSusse,834.375
462 : Wholesale of agricultural raw materials and live animals,F1DerbyshireandNottinghamsh,862.5
462 : Wholesale of agricultural raw materials and live animals,H1EastAnglia,1406.25
462 : Wholesale of agricultural raw materials and live animals,F3Lincolnshire,2218.75
"463 : Wholesale of food, beverages and tobacco",D1Cumbria,1143.75
"463 : Wholesale of food, beverages and tobacco",M6HighlandsandIslands,1593.75
"463 : Wholesale of food, beverages and tobacco",M5NorthEasternScotland,1750
"463 : Wholesale of food, beverages and tobacco",C1TeesValleyandDurham,1906.25
"463 : Wholesale of food, beverages and tobacco",E2NorthYorkshire,1937.5
"463 : Wholesale of food, beverages and tobacco",K3CornwallandIslesofScill,2562.5
"463 : Wholesale of food, beverages and tobacco",C2NorthumberlandandTyneand,2593.75
"463 : Wholesale of food, beverages and tobacco",I6OuterLondonSouth,2625
"463 : Wholesale of food, beverages and tobacco",M9SouthernScotland,2625
"463 : Wholesale of food, beverages and tobacco",L2EastWales,2750
"463 : Wholesale of food, beverages and tobacco",K2DorsetandSomerset,2781.25
"463 : Wholesale of food, beverages and tobacco",E1EastYorkshireandNorthern,2937.5
"463 : Wholesale of food, beverages and tobacco",E3SouthYorkshire,3250
"463 : Wholesale of food, beverages and tobacco",D6Cheshire,3375
"463 : Wholesale of food, beverages and tobacco",L1WestWales,3406.25
"463 : Wholesale of food, beverages and tobacco",K4Devon,3625
"463 : Wholesale of food, beverages and tobacco",D7Merseyside,3750
"463 : Wholesale of food, beverages and tobacco",F3Lincolnshire,4250
"463 : Wholesale of food, beverages and tobacco",G1HerefordshireWorcestershi,4500
"463 : Wholesale of food, beverages and tobacco",H3Essex,5125
"463 : Wholesale of food, beverages and tobacco",J3HampshireandIsleofWight,5250
"463 : Wholesale of food, beverages and tobacco",F1DerbyshireandNottinghamsh,5375
"463 : Wholesale of food, beverages and tobacco",D4Lancashire,5625
"463 : Wholesale of food, beverages and tobacco",J2SurreyEastandWestSusse,6125
"463 : Wholesale of food, beverages and tobacco",M8WestCentralScotland,6312.5
"463 : Wholesale of food, beverages and tobacco",H2BedfordshireandHertfordsh,6500
"463 : Wholesale of food, beverages and tobacco",H1EastAnglia,7062.5
"463 : Wholesale of food, beverages and tobacco",I4InnerLondonEast,7250
"463 : Wholesale of food, beverages and tobacco",F2LeicestershireRutlandand,7625
"463 : Wholesale of food, beverages and tobacco",I3InnerLondonWest,7750
"463 : Wholesale of food, beverages and tobacco",E4WestYorkshire,7875
"463 : Wholesale of food, beverages and tobacco",J1BerkshireBuckinghamshire,8125
"463 : Wholesale of food, beverages and tobacco",G2ShropshireandStaffordshir,8125
"463 : Wholesale of food, beverages and tobacco",M7EasternScotland,8125
"463 : Wholesale of food, beverages and tobacco",D3GreaterManchester,8375
"463 : Wholesale of food, beverages and tobacco",I5OuterLondonEastandNor,8375
"463 : Wholesale of food, beverages and tobacco",J4Kent,8750
"463 : Wholesale of food, beverages and tobacco",K1GloucestershireWiltshire,9625
"463 : Wholesale of food, beverages and tobacco",G3WestMidlands,12125
"463 : Wholesale of food, beverages and tobacco",I7OuterLondonWestandNor,13000
464 : Wholesale of household goods,M6HighlandsandIslands,175
464 : Wholesale of household goods,M5NorthEasternScotland,525
464 : Wholesale of household goods,D1Cumbria,981.25
464 : Wholesale of household goods,K3CornwallandIslesofScill,1137.5
464 : Wholesale of household goods,F3Lincolnshire,1468.75
464 : Wholesale of household goods,C1TeesValleyandDurham,1843.75
464 : Wholesale of household goods,E2NorthYorkshire,1968.75
464 : Wholesale of household goods,M9SouthernScotland,2218.75
464 : Wholesale of household goods,E1EastYorkshireandNorthern,2406.25
